YYYY-MM-DD       JulianDate          Filter  Target
2018-05-13       2458252.25663       R       3C345       
2018-05-13       2458252.25888       R       3C345       
2018-05-13       2458252.26825       R       3C371       
2018-05-13       2458252.28785       R       3C454-3     
2018-05-13       2458252.29010       R       3C454-3     
2018-05-13       2458252.22110       R       4C29-45     
2018-05-13       2458252.22334       R       4C29-45     
2018-05-13       2458252.24706       R       4C38-41     
2018-05-13       2458252.24931       R       4C38-41     
2018-05-13       2458252.26185       R       4C51-37     
2018-05-13       2458252.26411       R       4C51-37     
2018-05-13       2458252.28315       R       CTA102      
2018-05-13       2458252.28539       R       CTA102      
2018-05-13       2458252.24186       R       DA406       
2018-05-13       2458252.24413       R       DA406       
2018-05-13       2458252.29844       R       ES2344+514  
2018-05-13       2458252.29316       R       BL-Lacertae  
2018-05-13       2458252.29542       R       BL-Lacertae  
2018-05-13       2458252.20741       R       Mkn421      
2018-05-13       2458252.20965       R       Mkn421      
2018-05-13       2458252.25179       R       Mkn501      
2018-05-13       2458252.25404       R       Mkn501      
2018-05-13       2458252.22581       R       ON231       
2018-05-13       2458252.22807       R       ON231       
2018-05-13       2458252.23648       R       PKS1510-08  
2018-05-13       2458252.23873       R       PKS1510-08  
2018-05-14       2458253.11189       R       3C273       
2018-05-14       2458253.11414       R       3C273       
2018-05-14       2458253.12723       R       3C279       
2018-05-14       2458253.12949       R       3C279       
2018-05-14       2458253.15350       R       3C345       
2018-05-14       2458253.15575       R       3C345       
2018-05-14       2458253.16398       R       3C371       
2018-05-14       2458253.11718       R       4C29-45     
2018-05-14       2458253.11943       R       4C29-45     
2018-05-14       2458253.14410       R       4C38-41     
2018-05-14       2458253.14635       R       4C38-41     
2018-05-14       2458253.15870       R       4C51-37     
2018-05-14       2458253.16097       R       4C51-37     
2018-05-14       2458253.09633       R       4C71-07     
2018-05-14       2458253.09858       R       4C71-07     
2018-05-14       2458253.13936       R       DA406       
2018-05-14       2458253.14162       R       DA406       
2018-05-14       2458253.10641       R       Mkn421      
2018-05-14       2458253.10866       R       Mkn421      
2018-05-14       2458253.14882       R       Mkn501      
2018-05-14       2458253.15106       R       Mkn501      
2018-05-14       2458253.08154       R       OJ248       
2018-05-14       2458253.08422       R       OJ248       
2018-05-14       2458253.08714       R       OJ287       
2018-05-14       2458253.12190       R       ON231       
2018-05-14       2458253.12414       R       ON231       
2018-05-14       2458253.13382       R       PKS1510-08  
2018-05-14       2458253.13608       R       PKS1510-08  
2018-05-14       2458253.10112       R       S4_0954+65  
2018-05-14       2458253.10337       R       S4_0954+65  
2018-05-14       2458253.07556       R       S5_0716+71  
2018-05-15       2458254.26697       R       3C345       
2018-05-15       2458254.26922       R       3C345       
2018-05-15       2458254.23338       R       4C29-45     
2018-05-15       2458254.23564       R       4C29-45     
2018-05-15       2458254.25759       R       4C38-41     
2018-05-15       2458254.25984       R       4C38-41     
2018-05-15       2458254.27231       R       4C51-37     
2018-05-15       2458254.25289       R       DA406       
2018-05-15       2458254.25515       R       DA406       
2018-05-15       2458254.26229       R       Mkn501      
2018-05-15       2458254.26454       R       Mkn501      
2018-05-15       2458254.06028       R       OJ248       
2018-05-15       2458254.06253       R       OJ248       
2018-05-15       2458254.23872       R       ON231       
2018-05-15       2458254.24749       R       PKS1510-08  
2018-05-15       2458254.24975       R       PKS1510-08  
2018-05-15       2458254.05076       R       S5_0716+71  
2018-05-16       2458255.07638       R       3C273       
2018-05-16       2458255.07862       R       3C273       
2018-05-16       2458255.09175       R       3C279       
2018-05-16       2458255.09400       R       3C279       
2018-05-16       2458255.11785       R       3C345       
2018-05-16       2458255.12009       R       3C345       
2018-05-16       2458255.13146       R       3C371       
2018-05-16       2458255.08168       R       4C29-45     
2018-05-16       2458255.08394       R       4C29-45     
2018-05-16       2458255.10843       R       4C38-41     
2018-05-16       2458255.11067       R       4C38-41     
2018-05-16       2458255.12304       R       4C51-37     
2018-05-16       2458255.12846       R       4C51-37     
2018-05-16       2458255.06082       R       4C71-07     
2018-05-16       2458255.06307       R       4C71-07     
2018-05-16       2458255.10370       R       DA406       
2018-05-16       2458255.10596       R       DA406       
2018-05-16       2458255.07089       R       Mkn421      
2018-05-16       2458255.07315       R       Mkn421      
2018-05-16       2458255.11314       R       Mkn501      
2018-05-16       2458255.11538       R       Mkn501      
2018-05-16       2458255.04538       R       OJ248       
2018-05-16       2458255.04764       R       OJ248       
2018-05-16       2458255.05012       R       OJ287       
2018-05-16       2458255.05236       R       OJ287       
2018-05-16       2458255.05534       R       OJ49        
2018-05-16       2458255.05759       R       OJ49        
2018-05-16       2458255.08639       R       ON231       
2018-05-16       2458255.08865       R       ON231       
2018-05-16       2458255.09831       R       PKS1510-08  
2018-05-16       2458255.10057       R       PKS1510-08  
2018-05-16       2458255.06560       R       S4_0954+65  
2018-05-16       2458255.06786       R       S4_0954+65  
2018-05-16       2458255.03994       R       S5_0716+71  
2018-05-17       2458256.19645       R       3C273       
2018-05-17       2458256.19872       R       3C273       
2018-05-17       2458256.21181       R       3C279       
2018-05-17       2458256.21406       R       3C279       
2018-05-17       2458256.23750       R       3C345       
2018-05-17       2458256.23975       R       3C345       
2018-05-17       2458256.25704       R       3C371       
2018-05-17       2458256.26762       R       3C454-3     
2018-05-17       2458256.26987       R       3C454-3     
2018-05-17       2458256.20176       R       4C29-45     
2018-05-17       2458256.20400       R       4C29-45     
2018-05-17       2458256.22808       R       4C38-41     
2018-05-17       2458256.23034       R       4C38-41     
2018-05-17       2458256.25066       R       4C51-37     
2018-05-17       2458256.25291       R       4C51-37     
2018-05-17       2458256.26291       R       CTA102      
2018-05-17       2458256.26515       R       CTA102      
2018-05-17       2458256.22251       R       DA406       
2018-05-17       2458256.22478       R       DA406       
2018-05-17       2458256.27814       R       ES2344+514  
2018-05-17       2458256.27288       R       BL-Lacertae  
2018-05-17       2458256.27514       R       BL-Lacertae  
2018-05-17       2458256.18750       R       Mkn421      
2018-05-17       2458256.19017       R       Mkn421      
2018-05-17       2458256.23281       R       Mkn501      
2018-05-17       2458256.23506       R       Mkn501      
2018-05-17       2458256.20647       R       ON231       
2018-05-17       2458256.20872       R       ON231       
2018-05-17       2458256.21711       R       PKS1510-08  
2018-05-17       2458256.21936       R       PKS1510-08  
2018-05-18       2458257.08351       R       3C273       
2018-05-18       2458257.08576       R       3C273       
2018-05-18       2458257.09885       R       3C279       
2018-05-18       2458257.10111       R       3C279       
2018-05-18       2458257.12495       R       3C345       
2018-05-18       2458257.12720       R       3C345       
2018-05-18       2458257.13542       R       3C371       
2018-05-18       2458257.08878       R       4C29-45     
2018-05-18       2458257.09104       R       4C29-45     
2018-05-18       2458257.11553       R       4C38-41     
2018-05-18       2458257.11778       R       4C38-41     
2018-05-18       2458257.13015       R       4C51-37     
2018-05-18       2458257.13240       R       4C51-37     
2018-05-18       2458257.06779       R       4C71-07     
2018-05-18       2458257.07003       R       4C71-07     
2018-05-18       2458257.11081       R       DA406       
2018-05-18       2458257.11307       R       DA406       
2018-05-18       2458257.07788       R       Mkn421      
2018-05-18       2458257.08014       R       Mkn421      
2018-05-18       2458257.12027       R       Mkn501      
2018-05-18       2458257.12251       R       Mkn501      
2018-05-18       2458257.05769       R       OJ248       
2018-05-18       2458257.05994       R       OJ248       
2018-05-18       2458257.06241       R       OJ287       
2018-05-18       2458257.09351       R       ON231       
2018-05-18       2458257.09576       R       ON231       
